Textbook_ID,ISBN,Publication_Date,Publication_Mode,Customer ID,Customer Name,Country,City,State,Postal Code,Region,Product ID,Category,Roaring_Content_type,Quantity,Discount,Profit,Roaring_Page_Number,Roaring_Sound_Length,Roaring_Sound_Frequency,Roaring_Sound_Intensity,Roaring_Sound_Location,Roaring_Sound_Size,Roaring_Visual_Effect_Duration,Roaring_Visual_Effect_Illustrator
2752,CA-2014-158029,26-05-2014,Standard Class,HF-14995,Herbert Flentye,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,225.296,2,0.2,22.5296,81,116,13,90,36.18500859,225.296,121370,101.07
2761,CA-2014-129574,26-05-2014,First Class,Dp-13240,Dean percer,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,48.4,5,0,23.232,80,116,16,83,36.31385539,48.4,121605,101.07
6740,CA-2014-144029,26-05-2014,Standard Class,MM-18055,Michelle Moray,United States,Chicago,Illinois,60623,Central,OFF-ST-10001837,Office Supplies,102.624,3,0.2,7.6968,82,122,14,93,36.11006154,102.624,121840,101.07
6741,CA-2014-144029,26-05-2014,Standard Class,MM-18055,Michelle Moray,United States,Chicago,Illinois,60623,Central,FUR-CH-10003981,Furniture,359.772,2,0.3,-5.1396,81,125,15,65,36.53453966,359.772,122075,101.07
6742,CA-2014-144029,26-05-2014,Standard Class,MM-18055,Michelle Moray,United States,Chicago,Illinois,60623,Central,OFF-AR-10000716,Office Supplies,13.392,3,0.2,3.1806,75,115,13,81,36.42168263,13.392,122310,101.06
747,CA-2014-124429,27-05-2014,Same Day,MH-17785,Maya Herman,United States,San Diego,California,92105,West,FUR-TA-10002607,Furniture,567.12,10,0.2,-28.356,78,116,14,95,36.38976764,567.12,122545,101.06
748,CA-2014-124429,27-05-2014,Same Day,MH-17785,Maya Herman,United States,San Diego,California,92105,West,OFF-ST-10001809,Office Supplies,359.32,4,0,7.1864,75,123,15,95,37.13436131,359.32,122780,101.06
1049,CA-2014-139192,27-05-2014,Second Class,LC-16885,Lena Creighton,United States,San Francisco,California,94109,West,TEC-PH-10000486,Technology,1113.504,12,0.2,125.2692,76,125,12,87,36.63733845,1113.504,123015,101.06
1050,CA-2014-139192,27-05-2014,Second Class,LC-16885,Lena Creighton,United States,San Francisco,California,94109,West,TEC-AC-10001606,Technology,99.99,1,0,37.9962,75,117,14,79,36.46391719,99.99,123250,101.07
1326,US-2014-117058,27-05-2014,First Class,LE-16810,Laurel Elliston,United States,Chicago,Illinois,60653,Central,OFF-BI-10004139,Office Supplies,17.46,6,0.8,-30.555,69,128,9,69,36.16402272,17.46,123485,101.08
5676,CA-2014-135993,28-05-2014,Standard Class,PJ-18835,Patrick Jones,United States,Seattle,Washington,98115,West,TEC-PH-10001552,Technology,57.408,6,0.2,5.7408,75,120,11,67,36.21406647,57.408,123720,101.08
5677,CA-2014-135993,28-05-2014,Standard Class,PJ-18835,Patrick Jones,United States,Seattle,Washington,98115,West,TEC-AC-10004877,Technology,27.6,4,0,2.208,71,120,11,66,36.10380137,27.6,123955,101.09
8439,CA-2014-108861,28-05-2014,Standard Class,MM-17260,Magdelene Morse,United States,Seattle,Washington,98105,West,OFF-BI-10003876,Office Supplies,136.96,4,0.2,51.36,72,125,12,65,36.9583478,136.96,124190,101.1
4647,CA-2014-146885,30-05-2014,Standard Class,EB-13840,Ellis Ballard,United States,Richmond,Virginia,23223,South,OFF-PA-10001622,Office Supplies,13.62,3,0,6.129,72,126,10,68,36.12171046,13.62,124425,101.11
5751,CA-2014-145800,30-05-2014,Standard Class,SS-20410,Shahid Shariari,United States,Buffalo Grove,Illinois,60089,Central,FUR-TA-10001539,Furniture,355.455,3,0.5,-184.8366,70,126,12,68,36.67444245,355.455,124660,101.12
7737,CA-2014-105872,30-05-2014,Standard Class,JG-15160,James Galang,United States,New York City,New York,10024,East,OFF-BI-10003684,Office Supplies,70.368,4,0.2,26.388,71,124,10,66,36.39114745,70.368,124895,101.13
7857,CA-2014-103429,30-05-2014,First Class,LW-16825,Laurel Workman,United States,New York City,New York,10024,East,OFF-BI-10004233,Office Supplies,25.584,2,0.2,8.9544,71,121,12,70,36.66789114,25.584,125130,101.14
7858,CA-2014-103429,30-05-2014,First Class,LW-16825,Laurel Workman,United States,New York City,New York,10024,East,TEC-PH-10003505,Technology,464,5,0,134.56,69,127,9,67,36.40581791,464,125365,101.14
7859,CA-2014-103429,30-05-2014,First Class,LW-16825,Laurel Workman,United States,New York City,New York,10024,East,OFF-AP-10001005,Office Supplies,235.95,3,0,77.8635,75,123,10,67,37.02851846,235.95,125600,101.15
7860,CA-2014-103429,30-05-2014,First Class,LW-16825,Laurel Workman,United States,New York City,New York,10024,East,OFF-PA-10001712,Office Supplies,39.96,4,0,17.982,69,125,10,66,37.1402873,39.96,125835,101.15
8553,CA-2014-140473,30-05-2014,Standard Class,MC-17425,Mark Cousins,United States,Chicago,Illinois,60623,Central,TEC-CO-10004202,Technology,719.976,3,0.2,134.9955,69,125,12,65,36.67462601,719.976,126070,101.16
7978,CA-2014-166051,31-05-2014,Standard Class,JK-15625,Jim Karlsson,United States,Jackson,Mississippi,39212,South,TEC-PH-10002680,Technology,659.97,3,0,197.991,73,127,10,66,36.76220793,659.97,126305,101.16
7979,CA-2014-166051,31-05-2014,Standard Class,JK-15625,Jim Karlsson,United States,Jackson,Mississippi,39212,South,TEC-PH-10002538,Technology,113.73,3,0,32.9817,72,126,10,68,36.94833844,113.73,126540,101.18
245,CA-2014-131926,01-06-2014,Second Class,DW-13480,Dianna Wilson,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,2001.86,7,0,580.5394,72,129,12,66,36.67366542,2001.86,126775,101.19
246,CA-2014-131926,01-06-2014,Second Class,DW-13480,Dianna Wilson,United States,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,Office Supplies,166.72,2,0,41.68,74,128,10,65,36.63242889,166.72,127010,101.2
247,CA-2014-131926,01-06-2014,Second Class,DW-13480,Dianna Wilson,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,Office Supplies,47.88,6,0,23.94,69,126,10,69,37.07368604,47.88,127245,101.2
248,CA-2014-131926,01-06-2014,Second Class,DW-13480,Dianna Wilson,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,Office Supplies,1503.25,5,0,496.0725,73,128,12,69,36.7547431,1503.25,127480,101.2
249,CA-2014-131926,01-06-2014,Second Class,DW-13480,Dianna Wilson,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,Office Supplies,25.92,4,0,12.4416,72,120,11,68,36.97624607,25.92,127715,101.21
307,CA-2014-111003,01-06-2014,Standard Class,CR-12625,Corey Roper,United States,Lakewood,New Jersey,8701,East,OFF-BI-10001072,Office Supplies,45.48,3,0,20.9208,73,121,12,68,36.51190663,45.48,127950,101.22
308,CA-2014-111003,01-06-2014,Standard Class,CR-12625,Corey Roper,United States,Lakewood,New Jersey,8701,East,OFF-AR-10002135,Office Supplies,289.2,6,0,83.868,69,129,11,69,37.16977454,289.2,128185,101.22
2201,US-2014-165659,01-06-2014,Standard Class,LT-17110,Liz Thompson,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,Furniture,22.2,6,0,9.102,71,129,15,82,39.20443354,22.2,128420,101.22
2202,US-2014-165659,01-06-2014,Standard Class,LT-17110,Liz Thompson,United States,Little Rock,Arkansas,72209,South,TEC-PH-10002563,Technology,881.93,7,0,229.3018,73,132,12,88,39.32784397,881.93,128655,101.23
9150,US-2014-157070,01-06-2014,Standard Class,QJ-19255,Quincy Jones,United States,Detroit,Michigan,48234,Central,OFF-BI-10001765,Office Supplies,138.56,4,0,66.5088,74,129,13,92,39.47689092,138.56,128890,101.23
9151,US-2014-157070,01-06-2014,Standard Class,QJ-19255,Quincy Jones,United States,Detroit,Michigan,48234,Central,OFF-AP-10004859,Office Supplies,65.52,5,0.1,12.376,71,129,12,93,39.50329103,65.52,129125,101.23
719,CA-2014-104472,02-06-2014,Standard Class,CK-12325,Christine Kargatis,United States,Orem,Utah,84057,West,OFF-BI-10001658,Office Supplies,59.808,3,0.2,19.4376,74,130,14,93,39.51737855,59.808,129360,101.24
720,CA-2014-104472,02-06-2014,Standard Class,CK-12325,Christine Kargatis,United States,Orem,Utah,84057,West,FUR-FU-10000246,Furniture,73.32,6,0,21.996,72,131,15,95,40.00278836,73.32,129595,101.24
3888,CA-2014-100895,02-06-2014,Standard Class,SV-20785,Stewart Visinsky,United States,Roswell,Georgia,30076,South,OFF-AR-10004511,Office Supplies,8.56,2,0,2.6536,71,133,12,94,40.01342205,8.56,129830,101.25
3889,CA-2014-100895,02-06-2014,Standard Class,SV-20785,Stewart Visinsky,United States,Roswell,Georgia,30076,South,TEC-PH-10001425,Technology,239.97,3,0,67.1916,72,133,12,86,40.06321651,239.97,130065,101.26
3890,CA-2014-100895,02-06-2014,Standard Class,SV-20785,Stewart Visinsky,United States,Roswell,Georgia,30076,South,OFF-ST-10001490,Office Supplies,356.94,2,0,107.082,74,131,16,92,39.10656256,356.94,130300,101.26
1700,CA-2014-135657,03-06-2014,Second Class,SC-20725,Steven Cartwright,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,515.88,6,0,113.4936,71,134,13,85,39.62380908,515.88,130535,101.27
6323,CA-2014-141299,03-06-2014,Second Class,RB-19795,Ross Baird,United States,Midland,Michigan,48640,Central,OFF-EN-10004459,Office Supplies,15.28,2,0,7.4872,74,132,13,80,39.7400655,15.28,130770,101.27
9844,CA-2014-163867,03-06-2014,First Class,RE-19450,Richard Eichhorn,United States,Decatur,Illinois,62521,Central,OFF-LA-10001771,Office Supplies,15.936,4,0.2,5.1792,71,130,12,88,39.86832909,15.936,131005,101.27
9845,CA-2014-163867,03-06-2014,First Class,RE-19450,Richard Eichhorn,United States,Decatur,Illinois,62521,Central,FUR-FU-10001475,Furniture,61.544,7,0.6,-40.0036,75,130,13,93,39.7023481,61.544,131240,101.27
9846,CA-2014-163867,03-06-2014,First Class,RE-19450,Richard Eichhorn,United States,Decatur,Illinois,62521,Central,OFF-ST-10000877,Office Supplies,132.696,3,0.2,9.9522,74,131,12,93,40.0819358,132.696,131475,101.27
1875,CA-2014-147914,04-06-2014,Standard Class,MP-17470,Mark Packer,United States,Columbus,Ohio,43229,East,OFF-PA-10001685,Office Supplies,16.224,2,0.2,5.8812,72,132,16,87,40.02379156,16.224,131710,101.27
8608,CA-2014-151946,04-06-2014,Standard Class,BT-11440,Bobby Trafton,United States,New York City,New York,10035,East,FUR-FU-10002878,Furniture,56.96,2,0,21.0752,74,130,14,93,39.16442678,56.96,131945,101.27
8609,CA-2014-151946,04-06-2014,Standard Class,BT-11440,Bobby Trafton,United States,New York City,New York,10035,East,OFF-AP-10001626,Office Supplies,15.56,4,0,4.0456,75,131,12,91,39.73672423,15.56,132180,101.26
8610,CA-2014-151946,04-06-2014,Standard Class,BT-11440,Bobby Trafton,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,353.568,2,0.2,-44.196,70,132,16,84,39.17915629,353.568,132415,101.26
8611,CA-2014-151946,04-06-2014,Standard Class,BT-11440,Bobby Trafton,United States,New York City,New York,10035,East,FUR-FU-10002191,Furniture,13.96,2,0,6.7008,72,130,13,91,39.51485885,13.96,132650,101.26
1746,CA-2014-133270,06-06-2014,First Class,BM-11785,Bryan Mills,United States,Rochester,New York,14609,East,OFF-AR-10002656,Office Supplies,13.36,2,0,4.9432,74,131,12,80,39.22473237,13.36,132885,101.26
2140,CA-2014-159520,06-06-2014,Standard Class,GT-14635,Grant Thornton,United States,Long Beach,New York,11561,East,OFF-BI-10003982,Office Supplies,149.544,9,0.2,50.4711,73,132,16,95,39.27428143,149.544,133120,101.26
2141,CA-2014-159520,06-06-2014,Standard Class,GT-14635,Grant Thornton,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,17.14,2,0,4.4564,84,139,34,106,36.30223334,17.14,133355,101.27
2142,CA-2014-159520,06-06-2014,Standard Class,GT-14635,Grant Thornton,United States,Long Beach,New York,11561,East,FUR-TA-10003238,Furniture,991.764,3,0.4,-347.1174,92,143,34,115,36.67900867,991.764,133590,101.27
6301,US-2014-161305,06-06-2014,Standard Class,SB-20170,Sarah Bern,United States,Chicago,Illinois,60623,Central,OFF-BI-10002794,Office Supplies,24.588,3,0.8,-38.1114,95,142,30,110,36.59772478,24.588,133825,101.27
6302,US-2014-161305,06-06-2014,Standard Class,SB-20170,Sarah Bern,United States,Chicago,Illinois,60623,Central,OFF-EN-10000461,Office Supplies,13.984,2,0.2,4.7196,86,143,31,113,37.02233153,13.984,134060,101.28
6473,CA-2014-151897,06-06-2014,Standard Class,VT-21700,Valerie Takahito,United States,Houston,Texas,77070,Central,OFF-LA-10001074,Office Supplies,100.24,10,0.2,33.831,80,145,30,112,36.12493391,100.24,134295,101.28
6598,CA-2014-169257,06-06-2014,Standard Class,SV-20785,Stewart Visinsky,United States,Jacksonville,Florida,32216,South,OFF-BI-10002557,Office Supplies,1.365,1,0.7,-0.91,85,143,34,103,36.51308197,1.365,134530,101.28
6599,CA-2014-169257,06-06-2014,Standard Class,SV-20785,Stewart Visinsky,United States,Jacksonville,Florida,32216,South,OFF-PA-10002319,Office Supplies,62.016,2,0.2,22.4808,86,139,30,105,36.53141168,62.016,134765,101.28
394,US-2014-134971,07-06-2014,Second Class,BP-11095,Bart Pistole,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,12.462,3,0.8,-20.5623,80,144,31,113,36.33815559,12.462,135000,101.28
4722,CA-2014-106229,07-06-2014,Second Class,NR-18550,Nick Radford,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,268.935,3,0.5,-209.7693,86,139,31,111,36.44095693,268.935,135235,101.28
2750,US-2014-141257,08-06-2014,Standard Class,CS-11950,Carlos Soltero,United States,Seattle,Washington,98115,West,FUR-CH-10002758,Furniture,585.552,3,0.2,73.194,86,145,33,103,37.02871174,585.552,135470,101.28
3842,US-2014-109162,08-06-2014,Standard Class,KE-16420,Katrina Edelman,United States,Bristol,Tennessee,37620,South,FUR-CH-10002647,Furniture,170.352,3,0.2,10.647,84,142,33,103,36.90344287,170.352,135705,101.28
9367,CA-2014-108147,08-06-2014,Standard Class,RD-19480,Rick Duston,United States,Long Beach,New York,11561,East,OFF-BI-10003876,Office Supplies,68.48,2,0.2,25.68,90,144,32,112,36.55138591,68.48,135940,101.28
9368,CA-2014-108147,08-06-2014,Standard Class,RD-19480,Rick Duston,United States,Long Beach,New York,11561,East,OFF-ST-10003470,Office Supplies,1676.88,6,0,83.844,92,145,30,100,36.21970896,1676.88,136175,101.28
6,CA-2014-115812,09-06-2014,Standard Class,BH-11710,Brosina Hoffman,United States,Los Angeles,California,90032,West,FUR-FU-10001487,Furniture,48.86,7,0,14.1694,89,139,34,100,36.44454205,48.86,136410,101.28
7,CA-2014-115812,09-06-2014,Standard Class,BH-11710,Brosina Hoffman,United States,Los Angeles,California,90032,West,OFF-AR-10002833,Office Supplies,7.28,4,0,1.9656,80,142,33,112,36.76616412,7.28,136645,101.28
8,CA-2014-115812,09-06-2014,Standard Class,BH-11710,Brosina Hoffman,United States,Los Angeles,California,90032,West,TEC-PH-10002275,Technology,907.152,6,0.2,90.7152,95,141,33,106,36.90120848,907.152,136880,101.28
9,CA-2014-115812,09-06-2014,Standard Class,BH-11710,Brosina Hoffman,United States,Los Angeles,California,90032,West,OFF-BI-10003910,Office Supplies,18.504,3,0.2,5.7825,83,141,32,105,37.02421761,18.504,137115,101.28
10,CA-2014-115812,09-06-2014,Standard Class,BH-11710,Brosina Hoffman,United States,Los Angeles,California,90032,West,OFF-AP-10002892,Office Supplies,114.9,5,0,34.47,80,139,30,109,36.58802955,114.9,137350,101.27
11,CA-2014-115812,09-06-2014,Standard Class,BH-11710,Brosina Hoffman,United States,Los Angeles,California,90032,West,FUR-TA-10001539,Furniture,1706.184,9,0.2,85.3092,89,144,30,102,36.82813704,1706.184,137585,101.27
12,CA-2014-115812,09-06-2014,Standard Class,BH-11710,Brosina Hoffman,United States,Los Angeles,California,90032,West,TEC-PH-10002033,Technology,911.424,4,0.2,68.3568,81,143,32,114,36.23110858,911.424,137820,101.27
489,CA-2014-133753,09-06-2014,Second Class,CW-11905,Carl Weiss,United States,Huntsville,Texas,77340,Central,TEC-PH-10000376,Technology,7.992,1,0.2,0.5994,92,140,34,107,36.89795111,7.992,138055,101.26
490,CA-2014-133753,09-06-2014,Second Class,CW-11905,Carl Weiss,United States,Huntsville,Texas,77340,Central,TEC-AC-10000303,Technology,63.984,2,0.2,10.3974,84,114,39,98,39.06893245,63.984,138290,101.26
491,CA-2014-133753,09-06-2014,Second Class,CW-11905,Carl Weiss,United States,Huntsville,Texas,77340,Central,OFF-AR-10001953,Office Supplies,70.368,2,0.2,6.1572,75,115,40,103,37.97287794,70.368,138525,101.26
861,CA-2014-133851,09-06-2014,Standard Class,CM-12445,Chuck Magee,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,7.36,2,0,0.1472,71,108,37,101,34.7879713,7.36,138760,101.25
862,CA-2014-133851,09-06-2014,Standard Class,CM-12445,Chuck Magee,United States,San Francisco,California,94122,West,OFF-AR-10003752,Office Supplies,23.1,2,0,10.626,71,109,37,99,38.98692935,23.1,138995,101.24
1812,CA-2014-132612,09-06-2014,Second Class,FO-14305,Frank Olsen,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10004534,Furniture,1441.3,7,0,245.021,85,104,35,93,33.26890528,1441.3,139230,101.24
4955,CA-2014-160262,09-06-2014,Second Class,TS-21205,Thomas Seio,United States,North Las Vegas,Nevada,89031,West,OFF-AR-10002335,Office Supplies,18.06,7,0,4.6956,71,111,40,99,33.20228126,18.06,139465,101.24
4956,CA-2014-160262,09-06-2014,Second Class,TS-21205,Thomas Seio,United States,North Las Vegas,Nevada,89031,West,OFF-PA-10003641,Office Supplies,79.14,3,0,36.4044,79,123,37,101,35.56941211,79.14,139700,101.24
4957,CA-2014-160262,09-06-2014,Second Class,TS-21205,Thomas Seio,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002685,Furniture,37.4,2,0,14.212,72,111,37,98,36.89598913,37.4,139935,101.24
9697,CA-2014-144281,10-06-2014,Second Class,HK-14890,Heather Kirkland,United States,Detroit,Michigan,48234,Central,OFF-LA-10003930,Office Supplies,491.55,5,0,240.8595,70,118,39,103,33.67397669,491.55,140170,101.23
1856,CA-2014-114643,13-06-2014,Standard Class,FM-14215,Filia McAdams,United States,Los Angeles,California,90032,West,OFF-AR-10003631,Office Supplies,14.52,3,0,4.7916,82,102,39,98,30.23355429,14.52,140405,101.24
5221,CA-2014-140487,14-06-2014,Standard Class,SR-20425,Sharelle Roach,United States,Detroit,Michigan,48234,Central,FUR-BO-10000711,Furniture,212.94,3,0,57.4938,71,120,37,99,37.82217693,212.94,140640,101.24
916,US-2014-141215,15-06-2014,Standard Class,KL-16555,Kelly Lampkin,United States,San Antonio,Texas,78207,Central,FUR-TA-10001520,Furniture,99.918,2,0.3,-18.5562,85,109,37,98,34.35499571,99.918,140875,101.24
917,US-2014-141215,15-06-2014,Standard Class,KL-16555,Kelly Lampkin,United States,San Antonio,Texas,78207,Central,FUR-CH-10003379,Furniture,797.944,4,0.3,-56.996,71,125,38,90,35.39632841,797.944,141110,101.23
918,US-2014-141215,15-06-2014,Standard Class,KL-16555,Kelly Lampkin,United States,San Antonio,Texas,78207,Central,OFF-BI-10002706,Office Supplies,8.568,3,0.8,-14.5656,81,117,36,95,31.21348031,8.568,141345,101.22
6938,CA-2014-126963,15-06-2014,Same Day,PS-18760,Pamela Stobb,United States,El Paso,Texas,79907,Central,OFF-PA-10001952,Office Supplies,36.544,2,0.2,11.8768,75,111,39,97,37.75549803,36.544,141580,101.22
2496,CA-2014-136644,16-06-2014,Standard Class,SC-20575,Sonia Cooley,United States,Mishawaka,Indiana,46544,Central,FUR-CH-10000225,Furniture,647.84,8,0,32.392,85,114,39,104,33.62840561,647.84,141815,101.21
2912,CA-2014-113929,16-06-2014,Standard Class,CK-12205,Chloris Kastensmidt,United States,Hempstead,New York,11550,East,OFF-EN-10003286,Office Supplies,41.4,5,0,19.458,83,117,36,101,31.68726198,41.4,142050,101.2
2913,CA-2014-113929,16-06-2014,Standard Class,CK-12205,Chloris Kastensmidt,United States,Hempstead,New York,11550,East,OFF-AR-10003772,Office Supplies,35,4,0,10.5,85,106,36,105,32.08359825,35,142285,101.2
2914,CA-2014-113929,16-06-2014,Standard Class,CK-12205,Chloris Kastensmidt,United States,Hempstead,New York,11550,East,OFF-BI-10002852,Office Supplies,39.552,3,0.2,14.3376,81,108,40,99,35.78277073,39.552,142520,101.19
6324,CA-2014-104402,17-06-2014,Standard Class,DB-13660,Duane Benoit,United States,Newark,Delaware,19711,East,TEC-MA-10000423,Technology,65.97,3,0,31.0059,73,124,40,94,31.69322119,65.97,142755,101.18
6816,CA-2014-144414,17-06-2014,Standard Class,GH-14425,Gary Hwang,United States,Seattle,Washington,98105,West,FUR-FU-10003981,Furniture,6.24,3,0,2.6208,78,119,38,103,34.02501308,6.24,142990,101.17
6817,CA-2014-144414,17-06-2014,Standard Class,GH-14425,Gary Hwang,United States,Seattle,Washington,98105,West,OFF-FA-10000624,Office Supplies,17.9,5,0,8.95,76,117,16,77,36.34452851,17.9,143225,101.17
